Date,Open,High,Low,Close,Adj Close,Volume
2010-02-08,16.000000,24.090000,16.000000,24.059999,23.618887,569633000
2010-02-09,23.055000,25.000000,22.160000,24.420000,23.972286,249305560
2010-02-10,25.200001,25.240000,23.160000,23.500000,23.069153,113958780
2010-02-11,23.500000,24.000000,22.510000,23.094999,22.671583,58579570
2010-02-15,23.360001,23.680000,22.549999,22.915001,22.494881,31902800
2010-02-16,22.910000,23.400000,22.715000,23.025000,22.602863,17302760
2010-02-17,23.100000,24.580000,21.660000,24.115000,23.672882,50648000
2010-02-18,24.004999,24.080000,22.700001,23.090000,22.666670,22579370
2010-02-19,22.500000,23.100000,22.180000,22.684999,22.269098,8848110
2010-02-22,22.809999,23.480000,22.770000,23.040001,22.617588,6895920
2010-02-23,23.000000,23.170000,21.674999,21.985001,21.581932,6327990
2010-02-24,21.540001,22.700001,21.260000,22.190001,21.783173,8971900
2010-02-25,22.049999,22.785000,21.900000,22.490000,22.077673,4917060
2010-02-26,22.490000,24.090000,22.135000,22.975000,22.553780,9397990
2010-03-02,23.094999,23.440001,22.950001,23.340000,22.912088,2630720
2010-03-03,23.340000,24.000000,22.905001,23.040001,22.617588,3438760
2010-03-04,23.100000,23.700001,23.049999,23.655001,23.221313,5066180
2010-03-05,23.790001,27.469999,23.504999,25.825001,25.351530,59782770
2010-03-08,26.000000,27.990000,25.920000,27.655001,27.147976,36025100
2010-03-09,27.840000,31.770000,27.299999,29.969999,29.420534,110266540
2010-03-10,30.000000,30.540001,28.355000,28.590000,28.065836,39414830
2010-03-11,28.590000,28.840000,27.540001,27.684999,27.177425,13017740
2010-03-12,25.000000,29.879999,25.000000,28.650000,28.124735,66478000
2010-03-15,28.480000,29.070000,27.730000,27.955000,27.442478,14169940
2010-03-16,25.000000,29.480000,25.000000,28.885000,28.355427,20005010
2010-03-17,29.225000,29.575001,28.684999,28.840000,28.311251,17636580
2010-03-18,28.825001,30.645000,28.805000,29.465000,28.924793,31850700
2010-03-19,29.600000,34.990002,29.200001,34.450001,33.818398,161539050
2010-03-22,33.740002,36.200001,33.529999,34.095001,33.469913,78814060
2010-03-23,34.389999,35.185001,32.400002,33.064999,32.458786,32720740
2010-03-25,33.000000,35.099998,32.814999,33.855000,33.234310,44612420
2010-03-26,33.900002,34.840000,33.264999,33.860001,33.239208,20063830
2010-03-29,34.799999,34.799999,30.385000,31.645000,31.064825,18669870
2010-03-30,31.920000,33.070000,31.555000,31.850000,31.266069,17876660
2010-03-31,32.299999,32.794998,30.825001,31.360001,30.785053,18820650
2010-04-01,31.600000,32.645000,31.530001,32.084999,31.496758,25911150
2010-04-05,32.150002,36.970001,32.000000,36.169998,35.506863,76822490
2010-04-06,36.169998,36.660000,35.040001,35.584999,34.932590,26567480
2010-04-07,31.605000,42.430000,31.605000,42.044998,41.274147,152225000
2010-04-08,40.180000,42.000000,38.130001,38.830002,38.118099,83939440
2010-04-09,38.945000,39.195000,35.110001,35.770000,35.114201,50362790
2010-04-12,36.000000,37.570000,35.320000,36.090000,35.428337,41336620
2010-04-13,36.500000,37.090000,35.505001,36.290001,35.624664,34928070
2010-04-15,36.580002,37.000000,35.500000,35.715000,35.060207,19649670
2010-04-16,35.740002,35.930000,33.465000,34.430000,33.798763,24571650
2010-04-19,33.509998,34.770000,32.400002,33.605000,32.988895,37417250
2010-04-20,33.509998,34.500000,33.509998,33.950001,33.327568,15658870
2010-04-21,34.299999,35.959999,34.009998,35.165001,34.520290,45382220
